id,kind,primary_name,name_agreement,county_fips,county_names,states,address,address_agreement,address_n_sources,adpLevelA,adpLevelA_agreement,adpLevelA_n_sources,adpLevelB,adpLevelB_agreement,adpLevelB_n_sources,adpLevelC,adpLevelC_agreement,adpLevelC_n_sources,adpLevelD,adpLevelD_agreement,adpLevelD_n_sources,adpTotal,adpTotal_agreement,adpTotal_n_sources,agreement,agreement_agreement,agreement_n_sources,authorizingAuthority,authorizingAuthority_agreement,authorizingAuthority_n_sources,avgLengthOfStayDays,avgLengthOfStayDays_agreement,avgLengthOfStayDays_n_sources,capacity,capacity_agreement,capacity_n_sources,circuit,circuit_agreement,circuit_n_sources,county,county_agreement,county_n_sources,docket,docket_agreement,docket_n_sources,facilityFunction,facilityFunction_agreement,facilityFunction_n_sources,femaleCrim,femaleCrim_agreement,femaleCrim_n_sources,femaleNonCrim,femaleNonCrim_agreement,femaleNonCrim_n_sources,fieldOffice,fieldOffice_agreement,fieldOffice_n_sources,firstUsed,firstUsed_agreement,firstUsed_n_sources,genderServed,genderServed_agreement,genderServed_n_sources,guaranteedMinimumBeds,guaranteedMinimumBeds_agreement,guaranteedMinimumBeds_n_sources,holdsOver72h,holdsOver72h_agreement,holdsOver72h_n_sources,iceThreatLevel1,iceThreatLevel1_agreement,iceThreatLevel1_n_sources,iceThreatLevel2,iceThreatLevel2_agreement,iceThreatLevel2_n_sources,iceThreatLevel3,iceThreatLevel3_agreement,iceThreatLevel3_n_sources,immigrationCourt,immigrationCourt_agreement,immigrationCourt_n_sources,lastFinalRating,lastFinalRating_agreement,lastFinalRating_n_sources,lastInspectionEndDate,lastInspectionEndDate_agreement,lastInspectionEndDate_n_sources,lastInspectionStandard,lastInspectionStandard_agreement,lastInspectionStandard_n_sources,lastInspectionType,lastInspectionType_agreement,lastInspectionType_n_sources,lastUsed,lastUsed_agreement,lastUsed_n_sources,maleCrim,maleCrim_agreement,maleCrim_n_sources,maleNonCrim,maleNonCrim_agreement,maleNonCrim_n_sources,mandatory,mandatory_agreement,mandatory_n_sources,noIceThreatLevel,noIceThreatLevel_agreement,noIceThreatLevel_n_sources,phone,phone_agreement,phone_n_sources,underDetentionStandards,underDetentionStandards_agreement,underDetentionStandards_n_sources
APIBHCA,detention,ALVARADO PARKWAY INSTITUTE,single,06073,"San Diego County, CA",CA,"7050 PARKWAY DR, LA MESA, CA 91942",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,SAN DIEGO,single,1,SND,single,1,HOSPITAL,single,1,,,,,,,SND,single,1,2/27/2015,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,no,single,1
APPSCLA,detention,ALLEN PARISH PUBLIC SAFETY COMPLEX,converged,22003,"Allen Parish, LA",LA,"7340 HIGHWAY 26 WEST, OBERLIN, LA 70655",conflict,3,66.9,single,1,7.3,single,1,27.8,single,1,16.5,single,1,118.5,single,1,IGSA,converged,2,DMCP,single,1,57.5,single,1,,,,5,single,1,ALLEN,single,1,OAK,single,1,,,,0,single,1,0,single,1,NOL,converged,3,5/18/2016,single,1,Male,single,1,170,single,1,yes,single,1,32,single,1,13.7,single,1,2.9,single,1,,,,Pass,single,1,2026-03-26,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,11/4/2017,single,1,38.8,single,1,79.6,single,1,92.4,single,1,69.9,single,1,(337) 639-4353,single,1,yes,single,1
ARAPACO,detention,ARAPAHOE COUNTY JAIL,single,08005,"Arapahoe County, CO",CO,"3686 SOUTH COURT PLACE, LITTLETON, CO 80120",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,ARAPAHOE,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,11/24/1990,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/26/2008,single,1,,,,,,,,,,,,,,,,yes,single,1
ARCHUCO,detention,ARCHULETA COUNTY JAIL,single,08007|08053,"Archuleta County, CO|Hinsdale County, CO",CO,"449 SAN JUAN STREET, PAGOSA SPRINGS, CO 81147",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,ARCHULETA,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,9/7/2007,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/23/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
ARDCTEX,detention,ARKANSAS DEPARTMENT OF CORRECTIONS (TEXARKANA),single,05091,"Miller County, AR",AR,"100 NORTH STATELINE AVENUE BOX 21, TEXARKANA, AR 75502",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,MILLER,single,1,KAN,single,1,,,,,,,,,,NOL,single,1,11/14/2001,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
ARLCOVA,detention,ARLINGTON COUNTY JAIL,single,51013,"Arlington County, VA",VA,"1435 NORTH COURTHOUSE ROAD, ARLINGTON, VA 22201",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,4,single,1,ARLINGTON,single,1,WAS,single,1,,,,,,,,,,WAS,single,1,9/11/1991,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,1/4/2011,single,1,,,,,,,,,,,,,,,,yes,single,1
AROOSME,detention,AROOSTOOK COUNTY JAIL,single,23003,"Aroostook County, ME",ME,"15 BROADWAY, HOULTON, ME 04730",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,1,single,1,AROOSTOOK,single,1,POM,single,1,,,,,,,,,,BOS,single,1,9/25/1995,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,1/23/2012,single,1,,,,,,,,,,,,,,,,yes,single,1
ARRMCCA,detention,ARROWHEAD REGIONAL MED CENTER,single,06065|06071,"San Bernardino County, CA|Riverside County, CA",CA,"400 N. PEPPER AVENUE, COLTON, CA 92324",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,9,single,1,COUNTY,single,1,ADE,single,1,HOSPITAL,single,1,,,,,,,LOS,single,1,6/11/2014,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/26/2017,single,1,,,,,,,,,,,,,,,,no,single,1
ASHRSFL,detention,ATLANTIC SHORES HOSPITAL,single,12011,"Broward County, FL",FL,"4545 NORTH FEDERAL HIGHWAY, FORT LAUDERDALE, FL 33308",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,11,single,1,BROWARD,single,1,KRO,single,1,HOSPITAL,single,1,,,,,,,MIA,single,1,12/1/2010,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/8/2017,single,1,,,,,,,,,,,,,,,,no,single,1
ATASCTX,detention,ATASCOSA COUNTY JAIL,single,48013|48311,"Atascosa County, TX|McMullen County, TX",TX,"C/O JAIL ADMINISTRATOR, JOURDANTON, TX 78026",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,ATASCOSA,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,2/21/1997,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
ATCHIKS,detention,ATCHINSON COUNTY JAIL,single,20005|20043|20087|20103,"Atchison County, KS|Doniphan County, KS|Jefferson County, KS|Leavenworth County, KS",KS,"518 PARALLEL STREET, ATCHINSON, KS 66002",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,ATCHISON,single,1,KAN,single,1,,,,,,,,,,CHI,single,1,9/17/2000,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/28/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
ATLANGA,detention,ATLANTA CITY DETENTION CENTER,single,13121,"Fulton County, GA",GA,"254 PEACHTREE STREET SOUTHWEST, ATLANTA, GA 30303",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,200,single,1,11,single,1,FULTON,single,1,ATL,single,1,,,,,,,,,,ATL,single,1,9/17/1996,single,1,,,,,,,yes,single,1,,,,,,,,,,Atlanta – Ted Turner Drive Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
ATLHOLD,detention,ATLANTA DISTRICT HOLD ROOM,single,13121,"Fulton County, GA",GA,"77 FORSYTH ST. SW., ATLANTA, GA 30303",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,11,single,1,FULTON,single,1,ATL,single,1,HOLD,single,1,,,,,,,ATL,single,1,3/30/2000,single,1,,,,,,,no,single,1,,,,,,,,,,Atlanta – Ted Turner Drive Immigration Court (co-located — same ZIP),single,1,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
ATTHOLD,detention,ATHENS TX HOLD ROOM,single,48001|48213,"Henderson County, TX|Anderson County, TX",TX,"109 W CORSICANA STREET, ATHENS, TX 75751",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,HENDERSON,single,1,,,,HOLD,single,1,,,,,,,DAL,single,1,,,,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,single,1
AUDRNMO,detention,AUDRAIN COUNTY JAIL,single,29007|29027|29137,"Audrain County, MO|Monroe County, MO|Callaway County, MO",MO,"1100 LITTLEBY ROAD, MEXICO, MO 65265",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,AUDRAIN,single,1,KAN,single,1,,,,,,,,,,CHI,single,1,1/14/2003,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
AURORCO,detention,AURORA CITY JAIL,single,08005,"Arapahoe County, CO",CO,"1500 EAST ALAMEDA DRIVE, AURORA, CO 80017",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,ARAPAHOE,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,4/29/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2008,single,1,,,,,,,,,,,,,,,,yes,single,1
AUSHOLD,detention,AUSTIN DRO HOLD ROOM,single,48453,"Travis County, TX",TX,"300 EAST 8TH STREET, AUSTIN, TX 78701",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,5,single,1,TRAVIS,single,1,AUS,single,1,HOLD,single,1,,,,,,,SNA,single,1,6/25/2010,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
AVPARLA,detention,AVOYELLES PARISH PRISON,single,22009|22079,"Avoyelles Parish, LA|Rapides Parish, LA",LA,"675 GOVERNMENT STREET, MARKSVILLE, LA 71351",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,AVOYELLES,single,1,OAK,single,1,,,,,,,,,,NOL,single,1,10/5/1986,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/30/2001,single,1,,,,,,,,,,,,,,,,yes,single,1
AVWOMLA,detention,AVOYELLES WOMENS CORRECTIONAL CENTER,single,22009|22079,"Avoyelles Parish, LA|Rapides Parish, LA",LA,"675 GOVERNMENT ST, MARKSVILLE, LA 71351",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,AVOYELLES,single,1,OAK,single,1,,,,,,,,,,NOL,single,1,8/24/1992,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/27/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
AZDCTUC,detention,ARIZONA DEPARTMENT OF CORRECTIONS - TUSCON,single,04019,"Pima County, AZ",AZ,"10000 SOUTH WILMOT, TUCSON, AZ 85734",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,PIMA,single,1,TUC,single,1,,,,,,,,,,PHO,single,1,7/17/1990,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/17/1990,single,1,,,,,,,,,,,,,,,,yes,single,1
AZSPPER,detention,PERRYVILLE STATE PRISON,single,04013,"Maricopa County, AZ",AZ,"2105 NORTH CITRUS RD, GOODYEAR, AZ 85395",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,MARICOPA,single,1,,,,,,,,,,,,,PHO,single,1,12/27/2015,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2016,single,1,,,,,,,,,,,,,,,,yes,single,1
BAILECA,detention,GEORGE BAILEY DETENTION FACILITY,single,06073,"San Diego County, CA",CA,"446 ALTA ROAD, SAN DIEGO, CA 92158",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,9,single,1,SAN DIEGO,single,1,SND,single,1,,,,,,,,,,SND,single,1,9/13/2011,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
BAKERFL,detention,BAKER COUNTY SHERIFF DEPT.,conflict,12003,"Baker County, FL",FL,"1 SHERIFFS OFFICE DRIVE, MACCLENNY, FL 32063",conflict,3,80.4,single,1,29.4,single,1,95.2,single,1,65.7,single,1,270.7,single,1,IGSA,converged,2,DMCP,single,1,50,single,1,,,,11,single,1,BAKER,single,1,KRO,single,1,,,,27.7,single,1,75.3,single,1,MIA,converged,3,6/7/2000,single,1,Female/Male,single,1,250,single,1,yes,single,1,58,single,1,25.3,single,1,29.7,single,1,,,,Pass,single,1,Scheduled FY26,single,1,NDS 2019,single,1,ODO,single,1,11/4/2017,single,1,62.9,single,1,104.8,single,1,159.4,single,1,157.7,single,1,(904) 288-4600,single,1,yes,single,1
BALDWAL,detention,BALDWIN COUNTY CORRECTIONAL CENTER,converged,01003,"Baldwin County, AL",AL,"200 HAND AVE., BAY MINETTE, AL 36507",converged,2,16.5,single,1,1.4,single,1,0.9,single,1,1,single,1,19.8,single,1,USMS IGA,conflict,2,DMCP,single,1,2.5,single,1,,,,11,single,1,BALDWIN,single,1,NOL,single,1,,,,0,single,1,1.4,single,1,NOL,converged,2,4/20/2011,single,1,Female/Male,single,1,,,,no,single,1,0.6,single,1,0.8,single,1,1.5,single,1,,,,Fail,single,1,2026-05-21,single,1,FPBDS (MAY 2025),single,1,ODO,single,1,11/4/2017,single,1,2.1,single,1,16.2,single,1,9.6,single,1,17,single,1,,,,yes,single,1
BALHOLD,detention,BALTIMORE DD&P,single,24005|24510,"Baltimore County, MD|Baltimore city, MD",MD,"1530 CATON CENTER DRIVE, BALTIMORE, MD 21227",single,1,,,,,,,,,,,,,,,,Other,single,1,DMCP,single,1,,,,,,,4,single,1,BALTIMORE,single,1,BAL,single,1,HOLD,single,1,,,,,,,BAL,single,1,7/1/2001,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,10/29/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
BANNOID,detention,BANNOCK COUNTY JAIL,single,16005|16077,"Bannock County, ID|Power County, ID",ID,"5800 SOUTH 5TH AVE, POCATELLO, ID 83204",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,9,single,1,BANNOCK,single,1,BOI,single,1,,,,,,,,,,SLC,single,1,1/29/1991,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/21/2010,single,1,,,,,,,,,,,,,,,,yes,single,1
BARNSMA,detention,BARNSTABLE COUNTY,single,25001,"Barnstable County, MA",MA,"ROUTE 6 COURTHOUSE COMPLEX BOX 397, BARNSTABLE, MA 02630",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,1,single,1,BARNSTABLE,single,1,BOS,single,1,,,,,,,,,,BOS,single,1,10/24/2006,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,4/22/2012,single,1,,,,,,,,,,,,,,,,yes,single,1
BARRECA,detention,BARRETT HONOR CAMP,single,06073,"San Diego County, CA",CA,"21077 LYONS VALLEY ROAD, ALPINE, CA 91901",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,9,single,1,PANOLA,single,1,SND,single,1,JUVENILE,single,1,,,,,,,SND,single,1,5/12/1986,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/2/2001,single,1,,,,,,,,,,,,,,,,no,single,1
BASCOTX,detention,BASTROP COUNTY JAIL,single,48021,"Bastrop County, TX",TX,"C/O JAIL ADMINISTRATOR, BASTROP, TX 78602",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,BASTROP,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,12/27/1990,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
BASILLA,detention,SOUTH LOUISIANA ICE PROCESSING CENTER,conflict,22001|22039,"Evangeline Parish, LA|Acadia Parish, LA",LA,"3843 STAGG AVENUE, BASILE, LA 70515",conflict,3,594.5,single,1,107.2,single,1,153.8,single,1,68.2,single,1,923.7,single,1,DIGSA,conflict,2,DMCP,single,1,40.2,single,1,,,,5,single,1,EVANGELINE,single,1,OAK,single,1,,,,134,single,1,788.9,single,1,NOL,converged,3,1/31/1997,single,1,Female/Male,single,1,700,single,1,yes,single,1,88.7,single,1,38.7,single,1,47,single,1,,,,Pass,single,1,2026-03-19,single,1,PBNDS 2011 - 2016 Revisions,single,1,ODO,single,1,1/5/2016,single,1,0,single,1,0.7,single,1,615.2,single,1,749.2,single,1,(318) 668-5900,single,1,yes,single,1
BAYAMPR,detention,BAYAMON HOSPITAL,single,72007|72021|72025|72033|72127,"Bayamón Municipio, PR|Aguas Buenas Municipio, PR|San Juan Municipio, PR|Cataño Municipio, PR|Caguas Municipio, PR",PR,"100 LAUREL AVENUE, BAYAMON, PR 00956",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,1,single,1,SANTA JUANITA,single,1,,,,HOSPITAL,single,1,,,,,,,MIA,single,1,3/27/2017,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/30/2017,single,1,,,,,,,,,,,,,,,,no,single,1
BAYCOFL,detention,BAY COUNTY,single,12005,"Bay County, FL",FL,"5600 NEHI ROAD, PANAMA CITY, FL 32404",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,11,single,1,BAY,single,1,ORL,single,1,,,,,,,,,,MIA,single,1,1/26/1995,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/9/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
BEACOSD,detention,BEADLE COUNTY,single,46005|46111,"Beadle County, SD|Sanborn County, SD",SD,"BOX 42, HURON, SD 57350",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,BEADLE,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,7/10/1995,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/13/2006,single,1,,,,,,,,,,,,,,,,yes,single,1
BEAURLA,detention,BEAUREGARD PARISH JAIL,single,22011|22115,"Beauregard Parish, LA|Vernon Parish, LA",LA,"412 MAYEAUX DRIVE, DE RIDDER, LA 70634",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,BEAUREGARD,single,1,NOL,single,1,,,,,,,,,,NOL,single,1,2/4/1988,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
BEAVRPA,detention,BEAVER COUNTY JAIL,single,42003|42007,"Beaver County, PA|Allegheny County, PA",PA,"6000 WOODLAWN BOULEVARD, ALIQUIPPA, PA 15001",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,3,single,1,BEAVER,single,1,PIT,single,1,,,,,,,,,,PHI,single,1,8/28/2017,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
BEDCITX,detention,BEDFORD MUNICIPAL DETENTION CENTER,single,48439,"Tarrant County, TX",TX,"2121 L DON DODSON DRIVE, BEDFORD, TX 76021",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,TARRANT,single,1,DAL,single,1,,,,,,,,,,DAL,single,1,7/6/1999,single,1,,,,,,,no,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,yes,single,1
BEDFOOH,detention,BEDFORD HEIGHTS CITY JAIL,single,39035,"Cuyahoga County, OH",OH,"5661 PERKINS ROAD, BEDFORD HTS, OH 44146",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,6,single,1,CUYAHOGA,single,1,CLE,single,1,,,,,,,,,,DET,single,1,12/31/1996,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,4/27/2015,single,1,,,,,,,,,,,,,,,,yes,single,1
BEDFOPA,detention,BEDFORD COUNTY JAIL,single,42009,"Bedford County, PA",PA,"204 THOMAS STREET, BEDFORD, PA 15522",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,3,single,1,BEDFORD,single,1,PIT,single,1,,,,,,,,,,PHI,single,1,3/20/1994,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,12/7/2009,single,1,,,,,,,,,,,,,,,,yes,single,1
BEFAMPA,detention,BERKS COUNTY FAMILY SHELTER,single,42011,"Berks County, PA",PA,"1040 BERKS ROAD, LEESPORT, PA 19533",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,96,single,1,3,single,1,BERKS,single,1,BRK,single,1,FAMILY,single,1,,,,,,,PHI,single,1,1/7/2001,single,1,,,,96,single,1,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,11/4/2017,single,1,,,,,,,,,,,,,,,,no,single,1
BEHOSNY,detention,BELLEVUE HOSPITAL,single,36061,"New York County, NY",NY,"462 1ST AVENUE, NEW YORK, NY 10016",single,1,,,,,,,,,,,,,,,,Other,single,1,OTHER,single,1,,,,,,,2,single,1,NEW YORK,single,1,NYC,single,1,HOSPITAL,single,1,,,,,,,NYC,single,1,6/5/2014,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2017,single,1,,,,,,,,,,,,,,,,no,single,1
BEJUVPA,detention,BERKS COUNTY,single,42011,"Berks County, PA",PA,"1261 COUNTY WELFARE ROAD, LEESPORT, PA 19533",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,3,single,1,BERKS,single,1,PHI,single,1,JUVENILE,single,1,,,,,,,PHI,single,1,2/2/1994,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,3/29/2012,single,1,,,,,,,,,,,,,,,,no,single,1
BELCOTX,detention,BELL COUNTY JAIL,single,48027,"Bell County, TX",TX,"111 W. CENTRAL, BELTON, TX 76513",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,5,single,1,BELL,single,1,SNA,single,1,,,,,,,,,,SNA,single,1,5/22/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/24/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
BELJUTX,detention,BELL COUNTY JUVENILE,single,48027,"Bell County, TX",TX,"4800 EAST RANCIER, KILLEEN, TX 76543",single,1,,,,,,,,,,,,,,,,IGSA,single,1,JFRMU,single,1,,,,,,,5,single,1,BELL,single,1,SNA,single,1,JUVENILE,single,1,,,,,,,SNA,single,1,1/21/1999,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/19/2007,single,1,,,,,,,,,,,,,,,,no,single,1
BELKNNH,detention,BELKNAP COUNTY JAIL,single,33001,"Belknap County, NH",NH,"76 COUNTY DR, LACONIA, NH 03246",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,1,single,1,BELKNAP,single,1,BOS,single,1,,,,,,,,,,BOS,single,1,10/21/1992,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/21/2002,single,1,,,,,,,,,,,,,,,,yes,single,1
BELPDMI,detention,BELLEVILLE POLICE DEPARTMENT (MICHIGAN),single,26115|26161|26163,"Wayne County, MI|Washtenaw County, MI|Monroe County, MI",MI,"6 MAIN ST., BELLEVILLE, MI 48111",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,6,single,1,WAYNE,single,1,DET,single,1,,,,,,,,,,DET,single,1,3/23/1991,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/28/2004,single,1,,,,,,,,,,,,,,,,yes,single,1
BENTCCO,detention,BENT COUNTY JAIL,single,08009|08011|08071,"Bent County, CO|Las Animas County, CO|Baca County, CO",CO,"11100 COUNTY RD GG 75, LAS ANIMAS, CO 81054",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,10,single,1,BENT,single,1,DEN,single,1,,,,,,,,,,DEN,single,1,7/12/2006,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/8/2007,single,1,,,,,,,,,,,,,,,,yes,single,1
BENTOAR,detention,BENTON COUNTY DETENTION CENTER,single,05007,"Benton County, AR",AR,"1300 SW 14TH STREET, BENTONVILLE, AR 72712",single,1,,,,,,,,,,,,,,,,USMS IGA,single,1,DMCP,single,1,,,,,,,8,single,1,BENTON,single,1,NOL,single,1,,,,,,,,,,NOL,single,1,1/30/2001,single,1,,,,,,,yes,single,1,,,,,,,,,,,,,,,,,,,,,,,,,6/11/2008,single,1,,,,,,,,,,,,,,,,yes,single,1
BENTOIA,detention,BENTON COUNTY JAIL,single,19011,"Benton County, IA",IA,"113 E 3RD ST, VINTON, IA 52349",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,BENTON,single,1,OMA,single,1,,,,,,,,,,SPM,single,1,5/4/1998,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/19/2003,single,1,,,,,,,,,,,,,,,,yes,single,1
BENTOMN,detention,BENTON COUNTY JAIL,single,27009|27097|27141,"Benton County, MN|Morrison County, MN|Sherburne County, MN",MN,"581 HIGHWAY 23 NE, FOLEY, MN 56329",single,1,,,,,,,,,,,,,,,,IGSA,single,1,DMCP,single,1,,,,,,,8,single,1,BENTON,single,1,SPM,single,1,,,,,,,,,,SPM,single,1,7/2/1999,single,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/3/2002,single,1,,,,,,,,,,,,,,,,yes,single,1
